date,ETERNAL.NS,NYKAA.NS,PAYTM.NS,POLICYBZR.NS,DELHIVERY.NS,IRCTC.NS,AFFLE.NS,ROUTE.NS,ADANIENT.NS,ADANIGREEN.NS,ADANIPORTS.NS,ADANIPOWER.NS,TATAMOTORS.NS,TATAPOWER.NS,TATACHEM.NS,DIXON.NS,DEEPAKNTR.NS,BALAMINES.NS,LAURUSLABS.NS,DRREDDY.NS,CIPLA.NS,SUNPHARMA.NS,DIVISLAB.NS,LUPIN.NS,BIOCON.NS,GLAND.NS,BAJFINANCE.NS,BAJAJFINSV.NS,HDFCLIFE.NS,ICICIGI.NS,MUTHOOTFIN.NS,DMART.NS,JUBLFOOD.NS,RBA.NS
2021-10-12,136.60000610351562,,,,,933.4122924804688,1192.75,2227.2099609375,1551.68115234375,1208.3499755859375,720.3330078125,20.329999923706055,413.4065856933594,190.4449462890625,917.3623046875,5452.9033203125,2810.3447265625,4411.13720703125,621.7262573242188,956.0443115234375,887.1099243164062,796.9327392578125,5090.09716796875,946.1404418945312,354.6882629394531,3715.834716796875,770.7639770507812,1818.615478515625,694.8408813476562,1483.8345947265625,1446.6783447265625,4739.0,848.0250854492188,161.6999969482422
2021-10-13,135.4499969482422,,,,,955.0267333984375,1171.800048828125,2181.543701171875,1566.9039306640625,1193.5,741.9361572265625,21.34000015258789,497.9346618652344,218.06822204589844,1046.15966796875,5493.22509765625,2834.841796875,4396.2470703125,625.4727783203125,959.5782470703125,884.7369995117188,809.2752685546875,5112.49951171875,943.2030029296875,348.69927978515625,3706.27294921875,777.9802856445312,1815.1822509765625,692.3712768554688,1471.638427734375,1471.1339111328125,5117.14990234375,897.5565795898438,162.60000610351562
2021-10-14,135.0,,,,,1058.642333984375,1176.5999755859375,2146.2578125,1643.41748046875,1206.550048828125,794.526611328125,22.399999618530273,488.7991638183594,216.51199340820312,1024.3785400390625,5500.61083984375,2856.627685546875,4388.138671875,641.839111328125,965.4679565429688,882.6547241210938,808.0745849609375,5232.54736328125,926.70458984375,344.1456298828125,3707.351806640625,771.4654541015625,1845.18701171875,685.357666015625,1471.5416259765625,1457.568359375,5323.75,874.5311279296875,162.35000610351562
2021-10-18,144.0500030517578,,,,,1138.889892578125,1149.5999755859375,2185.98583984375,1612.6224365234375,1203.6500244140625,792.3272094726562,24.639999389648438,500.5869140625,250.26292419433594,1034.1588134765625,5742.291015625,2826.117431640625,4408.18798828125,636.071533203125,949.6581420898438,875.2940063476562,802.8878173828125,5204.203125,916.9132080078125,339.0475769042969,3676.65771484375,771.7254638671875,1864.0543212890625,695.0383911132812,1470.7672119140625,1463.717529296875,4897.7998046875,866.518798828125,161.4499969482422
2021-10-19,138.5500030517578,,,,,1056.95654296875,1116.0,2093.351806640625,1566.6544189453125,1181.3499755859375,774.4386596679688,24.969999313354492,473.3768310546875,223.4664306640625,1020.456787109375,5710.203125,2884.328125,4403.9130859375,608.317626953125,934.9192504882812,877.6668701171875,794.675537109375,5057.17578125,918.8225708007812,340.9283752441406,3664.988037109375,759.3384399414062,1903.8343505859375,694.2481689453125,1480.2049560546875,1457.380615234375,4754.5498046875,858.9725952148438,163.10000610351562
2021-10-20,137.89999389648438,,,,,859.2197875976562,1077.25,2011.4349365234375,1586.8682861328125,1179.1500244140625,777.0289916992188,24.18000030517578,478.28839111328125,224.05001831054688,976.9417114257812,5199.24609375,2518.797119140625,4074.85400390625,591.0145874023438,925.5930786132812,877.3762817382812,782.71728515625,4983.443359375,910.2550659179688,338.3050842285156,3474.545654296875,761.5018920898438,1856.59423828125,694.8408813476562,1456.1995849609375,1439.40283203125,4596.39990234375,786.395751953125,161.9499969482422
2021-10-21,138.14999389648438,,,,,886.1337280273438,1066.699951171875,1951.67431640625,1592.2088623046875,1198.949951171875,761.82861328125,24.639999389648438,499.01519775390625,219.9648895263672,948.5457763671875,5257.6328125,2397.83984375,3756.950927734375,564.1973266601562,905.6847534179688,882.848388671875,786.0791015625,5058.685546875,905.0166625976562,341.47283935546875,3551.86962890625,759.1422119140625,1854.2388916015625,686.0985107421875,1457.1673583984375,1437.759765625,4521.25,767.2673950195312,162.4499969482422
2021-10-22,137.75,,,,,895.6863403320312,1098.199951171875,1917.11181640625,1540.25146484375,1202.1500244140625,744.6732177734375,23.40999984741211,482.2176513671875,215.9283905029297,933.3320922851562,5102.13525390625,2402.719970703125,3486.175048828125,528.9503784179688,902.9199829101562,868.1270141601562,780.4600219726562,4941.560546875,900.1209716796875,320.5360412597656,3622.4765625,756.4833984375,1862.0780029296875,682.3447875976562,1452.4727783203125,1470.1949462890625,4521.4501953125,734.0480346679688,162.85000610351562
2021-10-25,132.6999969482422,,,,,779.3888549804688,1042.800048828125,1853.6346435546875,1529.470703125,1202.4000244140625,735.1423950195312,22.239999771118164,471.4122314453125,207.75814819335938,926.6228637695312,4821.82958984375,2316.561767578125,3758.91650390625,545.9083862304688,910.4549560546875,873.453857421875,781.0844116210938,4866.12353515625,908.786376953125,318.06121826171875,3654.298828125,750.2482299804688,1805.092529296875,674.93603515625,1448.98828125,1427.385986328125,4400.60009765625,728.0586547851562,158.0
2021-10-26,135.4499969482422,,,,,811.776611328125,1071.4000244140625,1900.7479248046875,1541.0999755859375,1179.949951171875,733.0408325195312,22.440000534057617,499.65374755859375,219.1381378173828,951.191650390625,5151.08935546875,2431.948486328125,3897.79345703125,556.6549682617188,908.5176391601562,878.9259033203125,781.3724975585938,4888.47607421875,910.4019775390625,330.187744140625,3491.41259765625,770.754150390625,1831.6590576171875,681.6533203125,1457.50634765625,1435.6944580078125,4568.5,736.89404296875,158.25
