date,Rm,CSAD,abs_Rm,Rm_sq,N,CSAD_fitted,residual
2009-02-10,0.0092563986580218,0.0151777581557122,0.0092563986580218,8.568091611622896e-05,50,0.016339992585891295,-0.0011622344301790953
2009-02-11,0.0008367465964176,0.0157465696075484,0.0008367465964176,7.00144866616514e-07,50,0.0140251912681115,0.0017213783394368996
2009-02-12,-0.0039374635109897,0.0139482590505093,0.0039374635109897,1.550361890037612e-05,50,0.014878697659034431,-0.0009304386085251318
2009-02-13,0.018016164016091,0.0147999350763481,0.018016164016091,0.0003245821658546,50,0.018738890434799614,-0.003938955358451514
2009-02-16,-0.0294675164766859,0.015095428099373,0.0294675164766859,0.0008683345273037,50,0.021860417852343317,-0.006764989752970317
2009-02-17,-0.0280749487247495,0.0133428552804449,0.0280749487247495,0.0007882027458973,50,0.021481693330458112,-0.008138838050013211
2009-02-18,0.0012913564571853,0.0163982257909964,0.0012913564571853,1.667601499514248e-06,50,0.014150402848424335,0.002247822942572064
2009-02-19,0.0019765287028881,0.0143087946381765,0.0019765287028881,3.906665713340805e-06,50,0.01433906857399942,-3.027393582292169e-05
2009-02-20,-0.0177102832904297,0.0131987491754263,0.0177102832904297,0.0003136541342272,50,0.018655285437109526,-0.005456536261683227
2009-02-24,-0.0070558115416059,0.0171304263508462,0.0070558115416059,4.978447651065934e-05,50,0.015735844515730752,0.001394581835115448
2009-02-25,0.0124495423364406,0.0152390642198702,0.0124495423364406,0.0001549911043868,50,0.017215559648052266,-0.001976495428182066
2009-02-26,0.0020990916052373,0.0196209666742493,0.0020990916052373,4.406185567177923e-06,50,0.01437281071322633,0.005248155961022969
2009-02-27,-0.0002210672350832,0.0174539611440904,0.0002210672350832,4.8870722427350143e-08,50,0.013855575681321597,0.0035983854627688033
2009-03-02,-0.0288054499289097,0.020603374043974,0.0288054499289097,0.0008297539456069,50,0.021680391623021284,-0.0010770175790472854
2009-03-03,-0.0160464162634565,0.0141075178750263,0.0160464162634565,0.0002574874749001,50,0.018200303233332674,-0.004092785358306374
2009-03-04,0.0101505084148138,0.0173156718567491,0.0101505084148138,0.0001030328210792,50,0.016585287999313445,0.0007303838574356548
2009-03-05,-0.0224857045505151,0.0153003234348677,0.0224857045505151,0.000505606909133,50,0.019959195093770157,-0.004658871658902457
2009-03-06,0.0071125373074981,0.0187591589292584,0.0071125373074981,5.058818695055297e-05,50,0.01575142558334131,0.003007733345917092
2009-03-09,-0.0212486595159166,0.0153538749998519,0.0212486595159166,0.0004515055312233,50,0.019621698609522394,-0.004267823609670495
2009-03-12,0.01942450219965,0.0217349971905375,0.01942450219965,0.0003773112857042,50,0.01912367418754024,0.002611323002997261
2009-03-13,0.0452011168753221,0.0266829293564876,0.0452011168753221,0.0020431409667765,50,0.0261224985180854,0.0005604308384022025
2009-03-16,0.0226421138410492,0.0173239887780811,0.0226421138410492,0.000512665319191,50,0.020001853788315312,-0.002677865010234211
