date,RELIANCE.NS,ITC.NS,HINDUNILVR.NS,SBIN.NS,IDBI.NS,ONGC.NS,IOC.NS,BPCL.NS,HINDPETRO.NS,GAIL.NS,TATASTEEL.NS,HINDALCO.NS,BHEL.NS,TATAPOWER.NS,TATAMOTORS.NS,M&M.NS,CIPLA.NS,SUNPHARMA.NS,DRREDDY.NS,BRITANNIA.NS
1998-04-17,9.701560020446777,9.177779197692871,87.69955444335938,18.318504333496094,27.29231834411621,9.03692626953125,4.1154069900512695,5.202834606170654,12.934490203857422,6.303199768066406,4.165158271789551,52.09255599975586,21.39317512512207,6.803864002227783,41.07353591918945,22.568323135375977,19.71782684326172,1.9562571048736572,19.198429107666016,25.749935150146484
1998-04-20,9.647905349731445,9.019793510437012,88.35932922363281,18.213958740234375,27.52748680114746,9.157522201538086,4.125953674316406,5.302706718444824,13.054773330688477,6.231455326080322,4.13580846786499,53.815311431884766,21.480741500854492,6.6042985916137695,40.61627960205078,22.56447410583496,18.867109298706055,1.9670240879058838,20.471723556518555,25.916961669921875
1998-04-21,9.718629837036133,9.13813591003418,89.63544464111328,18.364633560180664,27.539867401123047,8.941070556640625,4.1411895751953125,5.149698734283447,13.114908218383789,6.341630935668945,4.110286712646484,53.8884162902832,21.5013484954834,6.527132987976074,40.180477142333984,22.44131851196289,19.166399002075195,2.0799269676208496,20.878231048583984,27.652179718017578
1998-04-22,9.660099029541016,9.075758934020996,89.19832611083984,18.229331970214844,27.416091918945312,8.828206062316895,4.164628028869629,5.138815879821777,13.250224113464355,6.390315055847168,4.1345319747924805,51.377403259277344,21.282424926757812,6.423357963562012,40.6234245300293,23.076339721679688,19.163108825683594,2.191598653793335,22.231111526489258,26.84953498840332
1998-04-23,9.31135082244873,8.962079048156738,87.485107421875,17.92181396484375,26.636308670043945,8.600927352905273,4.156033515930176,5.239965915679932,13.157007217407227,6.218643665313721,3.952052116394043,50.46198654174805,20.85228157043457,6.018906116485596,39.70893859863281,23.037853240966797,17.452896118164062,2.057161808013916,20.865325927734375,26.39484405517578
1998-04-24,9.345495223999023,9.004053115844727,86.70307922363281,18.1555233001709,26.165971755981445,8.390658378601074,4.098607540130615,5.134335517883301,13.0111665725708,6.121276378631592,3.89717960357666,47.24851608276367,20.849721908569336,5.883201599121094,40.001861572265625,22.69148063659668,16.609851837158203,1.9313381910324097,21.17289924621582,26.90056610107422
1998-04-27,9.177218437194824,8.94808578491211,86.75740051269531,18.07864761352539,27.03213119506836,8.358189582824707,4.122047424316406,5.121531009674072,12.788653373718262,6.072592258453369,3.7963688373565674,47.71257400512695,20.77501678466797,5.859251976013184,39.69466018676758,22.229642868041992,17.039596557617188,1.908572793006897,20.837369918823242,27.139503479003906
1998-04-28,9.023571968078613,8.869967460632324,85.37537384033203,18.026369094848633,27.975866317749023,8.304078102111816,4.140798091888428,5.104245185852051,12.474424362182617,5.818929195404053,3.731288194656372,45.81183624267578,20.046117782592773,5.776765823364258,39.33741760253906,21.987180709838867,16.608760833740234,1.7289133071899414,19.342527389526367,25.993513107299805
1998-04-29,9.289402961730957,8.90727710723877,85.65506744384766,17.632755279541016,26.85114288330078,8.344277381896973,4.127124786376953,5.126013278961182,12.4458589553833,6.013661861419678,3.871657371520996,47.490081787109375,20.08475685119629,5.861913681030273,39.351715087890625,22.32586097717285,16.69646453857422,1.7615234851837158,20.03725814819336,26.513154983520508
1998-04-30,9.362565994262695,9.222670555114746,85.87226104736328,17.718856811523438,26.553802490234375,8.441678047180176,4.130249977111816,5.121531009674072,12.14816951751709,6.075155735015869,3.8767621517181396,48.11307144165039,20.324289321899414,5.944401264190674,39.70893859863281,22.383588790893555,16.6646671295166,1.8335107564926147,20.248035430908203,26.986391067504883
1998-05-01,9.362565994262695,9.222670555114746,85.87226104736328,17.718856811523438,26.553802490234375,8.441678047180176,4.130249977111816,5.121531009674072,12.14816951751709,6.075155735015869,3.8767621517181396,48.11307144165039,20.324289321899414,5.944401264190674,39.70893859863281,22.383588790893555,16.6646671295166,1.8335107564926147,20.248035430908203,26.986391067504883
